asin,is_sponsored,brand,name,url,thumbnail,rating,total_ratings,price,list_price,price_per_unit,typical_price,currency,currency_symbol,offer_info,is_prime,shipping_info,retailer_badge,seller_info,more_buying_choices,past_month_bought
,True,,"ILIFE V3s Pro Robot Vacuum Cleaner, Tangle-free Suction , Slim, Automatic Self-Charging Robotic Vacuum Cleaner, Daily Schedule Cleaning, Ideal For Pet Hair，Hard Floor and Low Pile Carpet,Pearl White ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjY2MTA1MTU5MDQ1OTA1OjE3MzEzMjc2NTg6c3BfbXRmOjMwMDA4ODgwNTUxOTkwMjo6MDo6&url=%2FILIFE-Robotic-Powerful-Tangle-free-Planning%2Fdp%2FB06Y56NDF4%2Fref%3Dsr_1_883_sspa%3Fcrid%3DWPI5EQHLL3FB%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327658%26sprefix%3Dro%252Caps%252C292%26sr%3D8-883-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/51ohDLYtzDL._AC_UY218_.jpg,,23308.0,159.99,,,,USD,$,$50.00 off coupon appliedSave $50.00with coupon,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12', '$50.00 off coupon appliedSave $50.00with coupon']",,,,600+
,True,,"OKP Life K2 Robot Vacuum Cleaner 1800 mAh, Blue ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjY2MTA1MTU5MDQ1OTA1OjE3MzEzMjc2NTg6c3BfbXRmOjMwMDUxOTEyMjY4MDQwMjo6MDo6&url=%2FOKP-K2-Robot-Vacuum-Cleaner%2Fdp%2FB08P2T2NXH%2Fref%3Dsr_1_884_sspa%3Fcrid%3DWPI5EQHLL3FB%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327658%26sprefix%3Dro%252Caps%252C292%26sr%3D8-884-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61dAEVab8vL._AC_UY218_.jpg,,14835.0,167.99,189.99,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13']",,,,300+
,True,,"HONITURE Robot Vacuum and Mop Combo,V8 Pro Robot Vacuum Cleaner with 5000Pa Max Suction,Laser Navigator Robotic Vacuums with 180 Mins Run Time,Self-Charging,App Control,Ideal for Pet Hair ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjY2MTA1MTU5MDQ1OTA1OjE3MzEzMjc2NTg6c3BfYnRmOjMwMDQ4MDk1MTM5MDIwMjo6MDo6&url=%2FHONITURE-V8-Pro-Navigator-Self-Charging%2Fdp%2FB0CX4WBMG9%2Fref%3Dsr_1_885_sspa%3Fcrid%3DWPI5EQHLL3FB%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327658%26sprefix%3Dro%252Caps%252C292%26sr%3D8-885-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/81GhXCSszaL._AC_UY218_.jpg,,345.0,199.99,,,,USD,$,$40.00 off coupon appliedSave $40.00with coupon,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13', '$40.00 off coupon appliedSave $40.00with coupon']",,,,300+
,True,,"Lefant Robot Vacuum Cleaner Slim Quiet,2200Pa Powerful Suction,120 Mins Runtime,6 Cleaning Modes,Wi-Fi/App/Alexa,Self-Charging Pet Hair Robotic Vacuum Ideal for Hard Floor,Low-Pile Carpet,M210 Pro ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjY2MTA1MTU5MDQ1OTA1OjE3MzEzMjc2NTg6c3BfYnRmOjMwMDM3ODY3OTYzNTgwMjo6MDo6&url=%2FLefant-Powerful-Cleaning-Self-Charging-Low-Pile%2Fdp%2FB0CYT1MLKX%2Fref%3Dsr_1_886_sspa%3Fcrid%3DWPI5EQHLL3FB%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327658%26sprefix%3Dro%252Caps%252C292%26sr%3D8-886-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/61CFpLTgHAL._AC_UY218_.jpg,,1956.0,99.99,,,117.99,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13']",Limited time deal,,,100+
,True,,"OKP Robot Vacuum Cleaner 2500Pa, 120 Min Runtime, Robotic Vacuum Cleaner with Schedule, WiFi/App/Alexa, Self-Charging, Slim Design, Quiet, Perfect for Hard Floors, Pet Hair, Carpets, K5 ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNzI2NDY4NTExMjQwNjUwOjE3MzEzMjc2NjY6c3BfYXRmX25leHQ6MzAwMTQ3MzM0NDI3ODAyOjowOjo&url=%2FOKP-Personalized-Recommendations-Self-Charging-Compatible%2Fdp%2FB09CGB62LK%2Fref%3Dsr_1_897_sspa%3Fcrid%3DA40QRF2W6DZ8%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327666%26sprefix%3Dro%252Caps%252C292%26sr%3D8-897-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61oOsLUuZCL._AC_UY218_.jpg,,4981.0,99.99,,,209.99,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13']",Limited time deal,,,100+
,True,,"Lefant Robot Vacuum Cleaner, Strong Suction, 120 Mins Runtime, Slim, Low Noise, Automatic Self-Charging, Wi-Fi/App/Alexa Control, Ideal for Pet Hair Hard Floor and Daily Cleaning, M210 ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNzI2NDY4NTExMjQwNjUwOjE3MzEzMjc2NjY6c3BfYXRmX25leHQ6MzAwMTE5MjgzNzQ4MTAyOjowOjo&url=%2FLefant-M210-Cleaner-Automatic-Self-Charging%2Fdp%2FB08R9LK9K3%2Fref%3Dsr_1_898_sspa%3Fcrid%3DA40QRF2W6DZ8%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327666%26sprefix%3Dro%252Caps%252C292%26sr%3D8-898-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61SeSmghSVL._AC_UY218_.jpg,,13876.0,88.88,199.99,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12']",Limited time deal,,,2K+
,True,,"OKP Life K2 Robot Vacuum Cleaner 1800 mAh, Blue ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNzI2NDY4NTExMjQwNjUwOjE3MzEzMjc2NjY6c3BfbXRmOjMwMDUxOTEyMjY4MDQwMjo6MDo6&url=%2FOKP-K2-Robot-Vacuum-Cleaner%2Fdp%2FB08P2T2NXH%2Fref%3Dsr_1_899_sspa%3Fcrid%3DA40QRF2W6DZ8%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327666%26sprefix%3Dro%252Caps%252C292%26sr%3D8-899-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61dAEVab8vL._AC_UY218_.jpg,,14835.0,167.99,189.99,,,USD,$,,False,"['FREE deliveryMon, Nov 18', 'Or fastest deliverySat, Nov 16']",,,,300+
,True,,"OKP K3 Robot Vacuum Cleaner Self-Charging Robotic Vacuum Cleaner with 2000Pa Strong Suction Voice Control for Hardfloor and Carpet,Blue ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNzI2NDY4NTExMjQwNjUwOjE3MzEzMjc2NjY6c3BfbXRmOjMwMDIxNjI5MTIwNzIwMjo6MDo6&url=%2FOKP-Cleaner-WiFi-Connected-Self-Charging-Hardfloor%2Fdp%2FB0915YCWD3%2Fref%3Dsr_1_900_sspa%3Fcrid%3DA40QRF2W6DZ8%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327666%26sprefix%3Dro%252Caps%252C292%26sr%3D8-900-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/81L27fi5fYL._AC_UY218_.jpg,,3248.0,99.99,,,,USD,$,Join Prime to buy this item at $69.99,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13', 'Join Prime to buy this item at $69.99']",,,,200+
,True,,"Robot Vacuum Cleaner - Powerful 2800Pa Suction, App/WiFi/Alexa/Siri Control, 120 Mins Runtime, 2.4GHz, Self-Charging Robotic Vacuum Cleaner for Low Carpet, Pet Hair, Hard Floors (Black) ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNzI2NDY4NTExMjQwNjUwOjE3MzEzMjc2NjY6c3BfYnRmOjMwMDQ2NDk3Mjc0NzIwMjo6MDo6&url=%2FVAOTIDY-Robot-Vacuum-Cleaner-Self-Charging%2Fdp%2FB0DCG6TXCG%2Fref%3Dsr_1_901_sspa%3Fcrid%3DA40QRF2W6DZ8%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327666%26sprefix%3Dro%252Caps%252C292%26sr%3D8-901-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/71G4jXNEe9L._AC_UY218_.jpg,,44.0,76.0,129.0,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12']",,,,300+
,True,,"HONITURE Robot Vacuum and Mop Combo,V8 Pro Robot Vacuum Cleaner with 5000Pa Max Suction,Laser Navigator Robotic Vacuums with 180 Mins Run Time,Self-Charging,App Control,Ideal for Pet Hair ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNzI2NDY4NTExMjQwNjUwOjE3MzEzMjc2NjY6c3BfYnRmOjMwMDQ4MDk1MTM5MDIwMjo6MDo6&url=%2FHONITURE-V8-Pro-Navigator-Self-Charging%2Fdp%2FB0CX4WBMG9%2Fref%3Dsr_1_902_sspa%3Fcrid%3DA40QRF2W6DZ8%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327666%26sprefix%3Dro%252Caps%252C292%26sr%3D8-902-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/81GhXCSszaL._AC_UY218_.jpg,,345.0,199.99,,,,USD,$,$40.00 off coupon appliedSave $40.00with coupon,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13', '$40.00 off coupon appliedSave $40.00with coupon']",,,,300+
,True,,"Lefant Robot Vacuum Cleaner, Strong Suction, 120 Mins Runtime, Slim, Low Noise, Automatic Self-Charging, Wi-Fi/App/Alexa Control, Ideal for Pet Hair Hard Floor and Daily Cleaning, M210 ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MTI2MTM3NzI0MDUxNTExOjE3MzEzMjc2NzY6c3BfYXRmX25leHQ6MzAwMTE5MjgzNzQ4MTAyOjowOjo&url=%2FLefant-M210-Cleaner-Automatic-Self-Charging%2Fdp%2FB08R9LK9K3%2Fref%3Dsr_1_913_sspa%3Fcrid%3DDLX2RU9JWGAA%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327676%26sprefix%3Dro%252Caps%252C292%26sr%3D8-913-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61SeSmghSVL._AC_UY218_.jpg,,13876.0,88.88,199.99,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12']",Limited time deal,,,2K+
,True,,"Tikom Robot Vacuum and Mop, L8000 Laser LiDAR Navigation Robotic Vacuum, 150Mins Max, 45dB, 14 No-Go Zones, 20 Virtual Walls, Self-Charging, Good for Pet Hair, Carpet, Hard Floor, White ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MTI2MTM3NzI0MDUxNTExOjE3MzEzMjc2NzY6c3BfYXRmX25leHQ6MzAwMjYwNjIzNjgwNDAyOjowOjo&url=%2FTikom-L8000-Navigation-Robotic-Self-Charging%2Fdp%2FB0D2H7RZBZ%2Fref%3Dsr_1_914_sspa%3Fcrid%3DDLX2RU9JWGAA%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327676%26sprefix%3Dro%252Caps%252C292%26sr%3D8-914-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/71EGQdGwizL._AC_UY218_.jpg,,880.0,119.99,189.99,,,USD,$,$20.00 off coupon appliedSave $20.00with coupon,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12', '$20.00 off coupon appliedSave $20.00with coupon']",Limited time deal,,,100+
,True,,"OKP Robot Vacuum Cleaner 2500Pa, 120 Min Runtime, Robotic Vacuum Cleaner with Schedule, WiFi/App/Alexa, Self-Charging, Slim Design, Quiet, Perfect for Hard Floors, Pet Hair, Carpets, K5 ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MTI2MTM3NzI0MDUxNTExOjE3MzEzMjc2NzY6c3BfbXRmOjMwMDA0ODcwMDMxMjgwMjo6MDo6&url=%2FOKP-Personalized-Recommendations-Self-Charging-Compatible%2Fdp%2FB09CGB62LK%2Fref%3Dsr_1_915_sspa%3Fcrid%3DDLX2RU9JWGAA%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327676%26sprefix%3Dro%252Caps%252C292%26sr%3D8-915-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61oOsLUuZCL._AC_UY218_.jpg,,4981.0,99.99,,,209.99,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13']",Limited time deal,,,100+
,True,,"AIRROBO Robot Vacuum Cleaner with 2800Pa Suction Power, App Control, 120 Mins Runtime, Self-Charging Robotic Vacuum Cleaner for Low Carpet, Pet Hair, Hard Floors, P20 ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MTI2MTM3NzI0MDUxNTExOjE3MzEzMjc2NzY6c3BfbXRmOjMwMDUyMDYyODI4OTgwMjo6MDo6&url=%2FAIRROBO-Cleaner-Suction-Self-Charging-P20%2Fdp%2FB0B5XSRVHY%2Fref%3Dsr_1_916_sspa%3Fcrid%3DDLX2RU9JWGAA%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327676%26sprefix%3Dro%252Caps%252C292%26sr%3D8-916-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/81wCNXD4F0L._AC_UY218_.jpg,,2260.0,89.99,,,129.99,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12']",Limited time deal,,,400+
,True,,"OKP Life K2 Robot Vacuum Cleaner 1800 mAh, Blue ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MTI2MTM3NzI0MDUxNTExOjE3MzEzMjc2NzY6c3BfYnRmOjMwMDUxOTEyMjY4MDQwMjo6MDo6&url=%2FOKP-K2-Robot-Vacuum-Cleaner%2Fdp%2FB08P2T2NXH%2Fref%3Dsr_1_917_sspa%3Fcrid%3DDLX2RU9JWGAA%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327676%26sprefix%3Dro%252Caps%252C292%26sr%3D8-917-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/61dAEVab8vL._AC_UY218_.jpg,,14835.0,167.99,189.99,,,USD,$,,False,"['FREE deliverySun, Nov 17', 'Or fastest deliveryFri, Nov 15']",,,,300+
,True,,"Robot Vacuum Cleaner - Powerful 2800Pa Suction, App/WiFi/Alexa/Siri Control, 120 Mins Runtime, 2.4GHz, Self-Charging Robotic Vacuum Cleaner for Low Carpet, Pet Hair, Hard Floors (Black) ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MTI2MTM3NzI0MDUxNTExOjE3MzEzMjc2NzY6c3BfYnRmOjMwMDQ2NDk3Mjc0NzIwMjo6MDo6&url=%2FVAOTIDY-Robot-Vacuum-Cleaner-Self-Charging%2Fdp%2FB0DCG6TXCG%2Fref%3Dsr_1_918_sspa%3Fcrid%3DDLX2RU9JWGAA%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327676%26sprefix%3Dro%252Caps%252C292%26sr%3D8-918-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/71G4jXNEe9L._AC_UY218_.jpg,,44.0,76.0,129.0,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12']",,,,300+
,True,,Dyson 360 Vis Nav Robot Vacuum ,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NjEwMTMzMzYxMTk1NjMxOjE3MzEzMjc2ODU6c3BfYXRmX25leHQ6MzAwMTUzNjQ0Mzc3NDAyOjowOjo&url=%2FDyson-360-Vis-Robot-Vacuum%2Fdp%2FB0CT95LTCJ%2Fref%3Dsr_1_929_sspa%3Fcrid%3DAZQWF5EQ60JT%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327684%26sprefix%3Dro%252Caps%252C292%26sr%3D8-929-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/71yUXv1qt0L._AC_UY218_.jpg,,64.0,1199.0,,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13']",,,,100+
,True,,"Lefant Robot Vacuum Cleaner, Strong Suction, 120 Mins Runtime, Slim, Low Noise, Automatic Self-Charging, Wi-Fi/App/Alexa Control, Ideal for Pet Hair Hard Floor and Daily Cleaning, M210 ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NjEwMTMzMzYxMTk1NjMxOjE3MzEzMjc2ODU6c3BfYXRmX25leHQ6MzAwMTE5MjgzNzQ4MTAyOjowOjo&url=%2FLefant-M210-Cleaner-Automatic-Self-Charging%2Fdp%2FB08R9LK9K3%2Fref%3Dsr_1_930_sspa%3Fcrid%3DAZQWF5EQ60JT%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327684%26sprefix%3Dro%252Caps%252C292%26sr%3D8-930-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61SeSmghSVL._AC_UY218_.jpg,,13876.0,88.88,199.99,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12']",Limited time deal,,,2K+
,True,,"OKP Robot Vacuum Cleaner 2500Pa, 120 Min Runtime, Robotic Vacuum Cleaner with Schedule, WiFi/App/Alexa, Self-Charging, Slim Design, Quiet, Perfect for Hard Floors, Pet Hair, Carpets, K5 ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NjEwMTMzMzYxMTk1NjMxOjE3MzEzMjc2ODU6c3BfbXRmOjMwMDA0ODYzMDk3MzAwMjo6MDo6&url=%2FOKP-Personalized-Recommendations-Self-Charging-Compatible%2Fdp%2FB09CGB62LK%2Fref%3Dsr_1_931_sspa%3Fcrid%3DAZQWF5EQ60JT%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327684%26sprefix%3Dro%252Caps%252C292%26sr%3D8-931-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61oOsLUuZCL._AC_UY218_.jpg,,4981.0,99.99,,,209.99,USD,$,,False,"['FREE deliverySun, Nov 17', 'Or fastest deliveryThu, Nov 14']",Limited time deal,,,100+
,True,,"OKP Life K2 Robot Vacuum Cleaner 1800 mAh, Blue ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NjEwMTMzMzYxMTk1NjMxOjE3MzEzMjc2ODU6c3BfbXRmOjMwMDUxOTEyMjY4MDQwMjo6MDo6&url=%2FOKP-K2-Robot-Vacuum-Cleaner%2Fdp%2FB08P2T2NXH%2Fref%3Dsr_1_932_sspa%3Fcrid%3DAZQWF5EQ60JT%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327684%26sprefix%3Dro%252Caps%252C292%26sr%3D8-932-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61dAEVab8vL._AC_UY218_.jpg,,14835.0,167.99,189.99,,,USD,$,,False,"['FREE deliveryMon, Nov 18', 'Or fastest deliverySun, Nov 17']",,,,300+
,True,,"HONITURE Robot Vacuum and Mop Combo,V8 Pro Robot Vacuum Cleaner with 5000Pa Max Suction,Laser Navigator Robotic Vacuums with 180 Mins Run Time,Self-Charging,App Control,Ideal for Pet Hair ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NjEwMTMzMzYxMTk1NjMxOjE3MzEzMjc2ODU6c3BfYnRmOjMwMDQ4MDk1MTM5MDIwMjo6MDo6&url=%2FHONITURE-V8-Pro-Navigator-Self-Charging%2Fdp%2FB0CX4WBMG9%2Fref%3Dsr_1_933_sspa%3Fcrid%3DAZQWF5EQ60JT%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327684%26sprefix%3Dro%252Caps%252C292%26sr%3D8-933-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/81GhXCSszaL._AC_UY218_.jpg,,345.0,199.99,,,,USD,$,$40.00 off coupon appliedSave $40.00with coupon,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13', '$40.00 off coupon appliedSave $40.00with coupon']",,,,300+
,True,,"Lefant Robot Vacuum Cleaner Slim Quiet,2200Pa Powerful Suction,120 Mins Runtime,6 Cleaning Modes,Wi-Fi/App/Alexa,Self-Charging Pet Hair Robotic Vacuum Ideal for Hard Floor,Low-Pile Carpet,M210 Pro ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NjEwMTMzMzYxMTk1NjMxOjE3MzEzMjc2ODU6c3BfYnRmOjMwMDM3ODY3OTYzNTgwMjo6MDo6&url=%2FLefant-Powerful-Cleaning-Self-Charging-Low-Pile%2Fdp%2FB0CYT1MLKX%2Fref%3Dsr_1_934_sspa%3Fcrid%3DAZQWF5EQ60JT%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327684%26sprefix%3Dro%252Caps%252C292%26sr%3D8-934-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/61CFpLTgHAL._AC_UY218_.jpg,,1956.0,99.99,,,117.99,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12']",Limited time deal,,,100+
,True,,Dyson 360 Vis Nav Robot Vacuum ,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTM1NjU3NjU1MDk0OTM6MTczMTMyNzY5MzpzcF9hdGZfbmV4dDozMDAxNTM2NDQzNzc0MDI6OjA6Og&url=%2FDyson-360-Vis-Robot-Vacuum%2Fdp%2FB0CT95LTCJ%2Fref%3Dsr_1_945_sspa%3Fcrid%3DP9UVKYRA6XFO%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327693%26sprefix%3Dro%252Caps%252C292%26sr%3D8-945-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/71yUXv1qt0L._AC_UY218_.jpg,,64.0,1199.0,,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryWed, Nov 13']",,,,100+
,True,,"Lefant Robot Vacuum Cleaner, Strong Suction, 120 Mins Runtime, Slim, Low Noise, Automatic Self-Charging, Wi-Fi/App/Alexa Control, Ideal for Pet Hair Hard Floor and Daily Cleaning, M210 ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTM1NjU3NjU1MDk0OTM6MTczMTMyNzY5MzpzcF9hdGZfbmV4dDozMDAxMTkyODM3NDgxMDI6OjA6Og&url=%2FLefant-M210-Cleaner-Automatic-Self-Charging%2Fdp%2FB08R9LK9K3%2Fref%3Dsr_1_946_sspa%3Fcrid%3DP9UVKYRA6XFO%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327693%26sprefix%3Dro%252Caps%252C292%26sr%3D8-946-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61SeSmghSVL._AC_UY218_.jpg,,13876.0,88.88,199.99,,,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12']",Limited time deal,,,2K+
,True,,"OKP Robot Vacuum Cleaner 2500Pa, 120 Min Runtime, Robotic Vacuum Cleaner with Schedule, WiFi/App/Alexa, Self-Charging, Slim Design, Quiet, Perfect for Hard Floors, Pet Hair, Carpets, K5 ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTM1NjU3NjU1MDk0OTM6MTczMTMyNzY5MzpzcF9tdGY6MzAwMDQ4NzAwMzEyODAyOjowOjo&url=%2FOKP-Personalized-Recommendations-Self-Charging-Compatible%2Fdp%2FB09CGB62LK%2Fref%3Dsr_1_947_sspa%3Fcrid%3DP9UVKYRA6XFO%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327693%26sprefix%3Dro%252Caps%252C292%26sr%3D8-947-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61oOsLUuZCL._AC_UY218_.jpg,,4981.0,99.99,,,209.99,USD,$,,False,"['FREE deliverySat, Nov 16', 'Or fastest deliveryTomorrow, Nov 12']",Limited time deal,,,100+
,True,,"OKP Life K2 Robot Vacuum Cleaner 1800 mAh, Blue ",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTM1NjU3NjU1MDk0OTM6MTczMTMyNzY5MzpzcF9tdGY6MzAwNTE5MTIyNjgwNDAyOjowOjo&url=%2FOKP-K2-Robot-Vacuum-Cleaner%2Fdp%2FB08P2T2NXH%2Fref%3Dsr_1_948_sspa%3Fcrid%3DP9UVKYRA6XFO%26keywords%3Drobot%2Bvacuum%2Bcleaner%26qid%3D1731327693%26sprefix%3Dro%252Caps%252C292%26sr%3D8-948-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61dAEVab8vL._AC_UY218_.jpg,,14835.0,167.99,189.99,,,USD,$,,False,"['FREE deliveryMon, Nov 18', 'Or fastest deliveryTomorrow, Nov 12']",,,,300+
